"trainer/global_step","phase_reshape_10k_resumed - _step","phase_reshape_10k_resumed - _step__MIN","phase_reshape_10k_resumed - _step__MAX","phase_reshape_10k_resumed - val/acc_epoch","phase_reshape_10k_resumed - val/acc_epoch__MIN","phase_reshape_10k_resumed - val/acc_epoch__MAX","phase_reshape_1M - _step","phase_reshape_1M - _step__MIN","phase_reshape_1M - _step__MAX","phase_reshape_1M - val/acc_epoch","phase_reshape_1M - val/acc_epoch__MIN","phase_reshape_1M - val/acc_epoch__MAX","phase_reshape_10k - _step","phase_reshape_10k - _step__MIN","phase_reshape_10k - _step__MAX","phase_reshape_10k - val/acc_epoch","phase_reshape_10k - val/acc_epoch__MIN","phase_reshape_10k - val/acc_epoch__MAX","phase_train500kids - _step","phase_train500kids - _step__MIN","phase_train500kids - _step__MAX","phase_train500kids - val/acc_epoch","phase_train500kids - val/acc_epoch__MIN","phase_train500kids - val/acc_epoch__MAX","phase_train2402 - _step","phase_train2402 - _step__MIN","phase_train2402 - _step__MAX","phase_train2402 - val/acc_epoch","phase_train2402 - val/acc_epoch__MIN","phase_train2402 - val/acc_epoch__MAX"
"5992","","","","","","","20836","20836","20836","0.9865779876708984","0.9865779876708984","0.9865779876708984","","","","","","","","","","","","","","","","","",""
"5998","12559","12559","12559","0.9856462478637695","0.9856462478637695","0.9856462478637695","","","","","","","","","","","","","","","","","","","","","","","",""
"6000","","","","","","","20867","20867","20867","0.9865906834602356","0.9865906834602356","0.9865906834602356","","","","","","","","","","","","","","","","","",""
"6008","12590","12590","12590","0.9856868982315063","0.9856868982315063","0.9856868982315063","20881","20881","20881","0.9866027235984802","0.9866027235984802","0.9866027235984802","","","","","","","","","","","","","","","","","",""
"6016","","","","","","","20912","20912","20912","0.9866337180137634","0.9866337180137634","0.9866337180137634","","","","","","","","","","","","","","","","","",""
"6017","12621","12621","12621","0.9856732487678528","0.9856732487678528","0.9856732487678528","","","","","","","","","","","","","","","","","","","","","","","",""
"6024","","","","","","","20943","20943","20943","0.9866117238998413","0.9866117238998413","0.9866117238998413","","","","","","","","","","","","","","","","","",""
"6026","12652","12652","12652","0.9857083559036255","0.9857083559036255","0.9857083559036255","","","","","","","","","","","","","","","","","","","","","","","",""
"6032","","","","","","","20974","20974","20974","0.9865992069244385","0.9865992069244385","0.9865992069244385","","","","","","","","","","","","","","","","","",""
"6036","12683","12683","12683","0.9856849908828735","0.9856849908828735","0.9856849908828735","","","","","","","","","","","","","","","","","","","","","","","",""
"6040","","","","","","","21005","21005","21005","0.9866017699241638","0.9866017699241638","0.9866017699241638","","","","","","","","","","","","","","","","","",""
"6045","12714","12714","12714","0.9856201410293579","0.9856201410293579","0.9856201410293579","","","","","","","","","","","","","","","","","","","","","","","",""
"6047","","","","","","","21019","21019","21019","0.9865959882736206","0.9865959882736206","0.9865959882736206","","","","","","","","","","","","","","","","","",""
"6054","12746","12746","12746","0.9856560826301575","0.9856560826301575","0.9856560826301575","","","","","","","","","","","","","","","","","","","","","","","",""
"6055","","","","","","","21050","21050","21050","0.9865778684616089","0.9865778684616089","0.9865778684616089","","","","","","","","","","","","","","","","","",""
"6063","12777","12777","12777","0.9856778383255005","0.9856778383255005","0.9856778383255005","21081","21081","21081","0.9866154789924622","0.9866154789924622","0.9866154789924622","","","","","","","","","","","","","","","","","",""
"6071","","","","","","","21112","21112","21112","0.9866200685501099","0.9866200685501099","0.9866200685501099","","","","","","","","","","","","","","","","","",""
"6073","12808","12808","12808","0.9856799840927124","0.9856799840927124","0.9856799840927124","","","","","","","","","","","","","","","","","","","","","","","",""
"6079","","","","","","","21134","21134","21134","0.9865842461585999","0.9865842461585999","0.9865842461585999","","","","","","","","","","","","","","","","","",""
"6082","12839","12839","12839","0.9856792688369751","0.9856792688369751","0.9856792688369751","","","","","","","","","","","","","","","","","","","","","","","",""
"6087","","","","","","","21157","21157","21157","0.986637532711029","0.986637532711029","0.986637532711029","","","","","","","","","","","","","","","","","",""
"6091","12870","12870","12870","0.9856961369514465","0.9856961369514465","0.9856961369514465","","","","","","","","","","","","","","","","","","","","","","","",""
"6095","","","","","","","21188","21188","21188","0.9866332411766052","0.9866332411766052","0.9866332411766052","","","","","","","","","","","","","","","","","",""
"6101","12901","12901","12901","0.9856630563735962","0.9856630563735962","0.9856630563735962","","","","","","","","","","","","","","","","","","","","","","","",""
"6103","","","","","","","21219","21219","21219","0.9866424202919006","0.9866424202919006","0.9866424202919006","","","","","","","","","","","","","","","","","",""
"6110","12932","12932","12932","0.9856804609298706","0.9856804609298706","0.9856804609298706","21250","21250","21250","0.9866462349891663","0.9866462349891663","0.9866462349891663","","","","","","","","","","","","","","","","","",""
"6118","","","","","","","21264","21264","21264","0.9865982532501221","0.9865982532501221","0.9865982532501221","","","","","","","","","","","","","","","","","",""
"6119","12963","12963","12963","0.9857231378555298","0.9857231378555298","0.9857231378555298","","","","","","","","","","","","","","","","","","","","","","","",""
"6126","","","","","","","21295","21295","21295","0.9866766333580017","0.9866766333580017","0.9866766333580017","","","","","","","","","","","","","","","","","",""
"6129","12983","12983","12983","0.9856774806976318","0.9856774806976318","0.9856774806976318","","","","","","","","","","","","","","","","","","","","","","","",""
"6134","","","","","","","21326","21326","21326","0.9866504669189453","0.9866504669189453","0.9866504669189453","","","","","","","","","","","","","","","","","",""
"6138","13008","13008","13008","0.9856770038604736","0.9856770038604736","0.9856770038604736","","","","","","","","","","","","","","","","","","","","","","","",""
"6142","","","","","","","21357","21357","21357","0.986639142036438","0.986639142036438","0.986639142036438","","","","","","","","","","","","","","","","","",""
"6147","13040","13040","13040","0.9856392741203308","0.9856392741203308","0.9856392741203308","","","","","","","","","","","","","","","","","","","","","","","",""
"6150","","","","","","","21388","21388","21388","0.9866822361946106","0.9866822361946106","0.9866822361946106","","","","","","","","","","","","","","","","","",""
"6156","13071","13071","13071","0.9856526851654053","0.9856526851654053","0.9856526851654053","","","","","","","","","","","","","","","","","","","","","","","",""
"6158","","","","","","","21402","21402","21402","0.986649751663208","0.986649751663208","0.986649751663208","","","","","","","","","","","","","","","","","",""
"6166","13102","13102","13102","0.9856424927711487","0.9856424927711487","0.9856424927711487","21433","21433","21433","0.9866099953651428","0.9866099953651428","0.9866099953651428","","","","","","","","","","","","","","","","","",""
"6173","","","","","","","21464","21464","21464","0.9866520166397095","0.9866520166397095","0.9866520166397095","","","","","","","","","","","","","","","","","",""
"6175","13133","13133","13133","0.9856311082839966","0.9856311082839966","0.9856311082839966","","","","","","","","","","","","","","","","","","","","","","","",""
"6181","","","","","","","21495","21495","21495","0.9866721630096436","0.9866721630096436","0.9866721630096436","","","","","","","","","","","","","","","","","",""
"6184","13164","13164","13164","0.9856688976287842","0.9856688976287842","0.9856688976287842","","","","","","","","","","","","","","","","","","","","","","","",""
"6189","","","","","","","21521","21521","21521","0.9866463541984558","0.9866463541984558","0.9866463541984558","","","","","","","","","","","","","","","","","",""
"6194","13195","13195","13195","0.9856717586517334","0.9856717586517334","0.9856717586517334","","","","","","","","","","","","","","","","","","","","","","","",""
"6197","","","","","","","21540","21540","21540","0.9866560697555542","0.9866560697555542","0.9866560697555542","","","","","","","","","","","","","","","","","",""
"6203","13226","13226","13226","0.9856199622154236","0.9856199622154236","0.9856199622154236","","","","","","","","","","","","","","","","","","","","","","","",""
"6205","","","","","","","21571","21571","21571","0.9866867661476135","0.9866867661476135","0.9866867661476135","","","","","","","","","","","","","","","","","",""
"6212","13257","13257","13257","0.9857281446456909","0.9857281446456909","0.9857281446456909","","","","","","","","","","","","","","","","","","","","","","","",""
"6213","","","","","","","21602","21602","21602","0.9866867661476135","0.9866867661476135","0.9866867661476135","","","","","","","","","","","","","","","","","",""
"6221","","","","","","","21633","21633","21633","0.9867229461669922","0.9867229461669922","0.9867229461669922","","","","","","","","","","","","","","","","","",""
"6222","13288","13288","13288","0.9857034683227539","0.9857034683227539","0.9857034683227539","","","","","","","","","","","","","","","","","","","","","","","",""
"6229","","","","","","","21649","21649","21649","0.9866724610328674","0.9866724610328674","0.9866724610328674","","","","","","","","","","","","","","","","","",""
"6231","13319","13319","13319","0.9857206344604492","0.9857206344604492","0.9857206344604492","","","","","","","","","","","","","","","","","","","","","","","",""
"6236","","","","","","","21678","21678","21678","0.9867150783538818","0.9867150783538818","0.9867150783538818","","","","","","","","","","","","","","","","","",""
"6240","13351","13351","13351","0.985721230506897","0.985721230506897","0.985721230506897","","","","","","","","","","","","","","","","","","","","","","","",""
"6244","","","","","","","21709","21709","21709","0.9866875410079956","0.9866875410079956","0.9866875410079956","","","","","","","","","","","","","","","","","",""
"6249","13377","13377","13377","0.9856697916984558","0.9856697916984558","0.9856697916984558","","","","","","","","","","","","","","","","","","","","","","","",""
"6252","","","","","","","21740","21740","21740","0.9867281317710876","0.9867281317710876","0.9867281317710876","","","","","","","","","","","","","","","","","",""
"6259","13398","13398","13398","0.9857269525527954","0.9857269525527954","0.9857269525527954","","","","","","","","","","","","","","","","","","","","","","","",""
"6260","","","","","","","21771","21771","21771","0.9867082834243774","0.9867082834243774","0.9867082834243774","","","","","","","","","","","","","","","","","",""
"6268","13427","13427","13427","0.9857141971588135","0.9857141971588135","0.9857141971588135","21785","21785","21785","0.9867228269577026","0.9867228269577026","0.9867228269577026","","","","","","","","","","","","","","","","","",""
"6276","","","","","","","21816","21816","21816","0.9867181777954102","0.9867181777954102","0.9867181777954102","","","","","","","","","","","","","","","","","",""
"6277","13458","13458","13458","0.9857214689254761","0.9857214689254761","0.9857214689254761","","","","","","","","","","","","","","","","","","","","","","","",""
"6284","","","","","","","21847","21847","21847","0.9866679906845093","0.9866679906845093","0.9866679906845093","","","","","","","","","","","","","","","","","",""
"6287","13489","13489","13489","0.9857054948806763","0.9857054948806763","0.9857054948806763","","","","","","","","","","","","","","","","","","","","","","","",""
"6292","","","","","","","21878","21878","21878","0.9866988062858582","0.9866988062858582","0.9866988062858582","","","","","","","","","","","","","","","","","",""
"6296","13520","13520","13520","0.9857210516929626","0.9857210516929626","0.9857210516929626","","","","","","","","","","","","","","","","","","","","","","","",""
"6299","","","","","","","21909","21909","21909","0.9866806268692017","0.9866806268692017","0.9866806268692017","","","","","","","","","","","","","","","","","",""
"6305","13551","13551","13551","0.9857143759727478","0.9857143759727478","0.9857143759727478","","","","","","","","","","","","","","","","","","","","","","","",""
"6307","","","","","","","21923","21923","21923","0.9866645336151123","0.9866645336151123","0.9866645336151123","","","","","","","","","","","","","","","","","",""
"6315","13582","13582","13582","0.9857069849967957","0.9857069849967957","0.9857069849967957","21954","21954","21954","0.9866915345191956","0.9866915345191956","0.9866915345191956","","","","","","","","","","","","","","","","","",""
"6323","","","","","","","21985","21985","21985","0.9866836071014404","0.9866836071014404","0.9866836071014404","","","","","","","","","","","","","","","","","",""
"6324","13613","13613","13613","0.9857334494590759","0.9857334494590759","0.9857334494590759","","","","","","","","","","","","","","","","","","","","","","","",""
"6331","","","","","","","22016","22016","22016","0.9867056608200073","0.9867056608200073","0.9867056608200073","","","","","","","","","","","","","","","","","",""
"6333","13645","13645","13645","0.9857367277145386","0.9857367277145386","0.9857367277145386","","","","","","","","","","","","","","","","","","","","","","","",""
"6339","","","","","","","22036","22036","22036","0.9867079257965088","0.9867079257965088","0.9867079257965088","","","","","","","","","","","","","","","","","",""
"6342","13676","13676","13676","0.9857555627822876","0.9857555627822876","0.9857555627822876","","","","","","","","","","","","","","","","","","","","","","","",""
"6347","","","","","","","22061","22061","22061","0.986726701259613","0.986726701259613","0.986726701259613","","","","","","","","","","","","","","","","","",""
"6352","13707","13707","13707","0.985754668712616","0.985754668712616","0.985754668712616","","","","","","","","","","","","","","","","","","","","","","","",""
"6355","","","","","","","22092","22092","22092","0.9866993427276611","0.9866993427276611","0.9866993427276611","","","","","","","","","","","","","","","","","",""
"6361","13738","13738","13738","0.9857397079467773","0.9857397079467773","0.9857397079467773","","","","","","","","","","","","","","","","","","","","","","","",""
"6362","","","","","","","22123","22123","22123","0.986662745475769","0.986662745475769","0.986662745475769","","","","","","","","","","","","","","","","","",""
"6370","13769","13769","13769","0.9857240915298462","0.9857240915298462","0.9857240915298462","22154","22154","22154","0.9867063760757446","0.9867063760757446","0.9867063760757446","","","","","","","","","","","","","","","","","",""
"6378","","","","","","","22168","22168","22168","0.9867439270019531","0.9867439270019531","0.9867439270019531","","","","","","","","","","","","","","","","","",""
"6380","13800","13800","13800","0.9857987761497498","0.9857987761497498","0.9857987761497498","","","","","","","","","","","","","","","","","","","","","","","",""
"6386","","","","","","","22199","22199","22199","0.9867427349090576","0.9867427349090576","0.9867427349090576","","","","","","","","","","","","","","","","","",""
"6389","13824","13824","13824","0.9858143329620361","0.9858143329620361","0.9858143329620361","","","","","","","","","","","","","","","","","","","","","","","",""
"6394","","","","","","","22230","22230","22230","0.9866892695426941","0.9866892695426941","0.9866892695426941","","","","","","","","","","","","","","","","","",""
"6398","13845","13845","13845","0.9857478737831116","0.9857478737831116","0.9857478737831116","","","","","","","","","","","","","","","","","","","","","","","",""
"6402","","","","","","","22261","22261","22261","0.9867181777954102","0.9867181777954102","0.9867181777954102","","","","","","","","","","","","","","","","","",""
"6408","13876","13876","13876","0.985806405544281","0.985806405544281","0.985806405544281","","","","","","","","","","","","","","","","","","","","","","","",""
"6410","","","","","","","22292","22292","22292","0.9866491556167603","0.9866491556167603","0.9866491556167603","","","","","","","","","","","","","","","","","",""
"6417","13907","13907","13907","0.9858480095863342","0.9858480095863342","0.9858480095863342","","","","","","","","","","","","","","","","","","","","","","","",""
"6418","","","","","","","22306","22306","22306","0.9867095947265625","0.9867095947265625","0.9867095947265625","","","","","","","","","","","","","","","","","",""
"6425","","","","","","","22337","22337","22337","0.986720085144043","0.986720085144043","0.986720085144043","","","","","","","","","","","","","","","","","",""
"6426","13939","13939","13939","0.985754132270813","0.985754132270813","0.985754132270813","","","","","","","","","","","","","","","","","","","","","","","",""
"6433","","","","","","","22368","22368","22368","0.9867379069328308","0.9867379069328308","0.9867379069328308","","","","","","","","","","","","","","","","","",""
"6435","13970","13970","13970","0.9857539534568787","0.9857539534568787","0.9857539534568787","","","","","","","","","","","","","","","","","","","","","","","",""
"6441","","","","","","","22399","22399","22399","0.9867530465126038","0.9867530465126038","0.9867530465126038","","","","","","","","","","","","","","","","","",""
"6445","14001","14001","14001","0.9857388734817505","0.9857388734817505","0.9857388734817505","","","","","","","","","","","","","","","","","","","","","","","",""
"6449","","","","","","","22423","22423","22423","0.986749529838562","0.986749529838562","0.986749529838562","","","","","","","","","","","","","","","","","",""
"6454","14032","14032","14032","0.9857457876205444","0.9857457876205444","0.9857457876205444","","","","","","","","","","","","","","","","","","","","","","","",""
"6457","","","","","","","22444","22444","22444","0.9867551326751709","0.9867551326751709","0.9867551326751709","","","","","","","","","","","","","","","","","",""
"6463","14063","14063","14063","0.9857816100120544","0.9857816100120544","0.9857816100120544","","","","","","","","","","","","","","","","","","","","","","","",""
"6465","","","","","","","22475","22475","22475","0.9867575168609619","0.9867575168609619","0.9867575168609619","","","","","","","","","","","","","","","","","",""
"6473","14094","14094","14094","0.9857479929924011","0.9857479929924011","0.9857479929924011","22506","22506","22506","0.9867496490478516","0.9867496490478516","0.9867496490478516","","","","","","","","","","","","","","","","","",""
"6481","","","","","","","22537","22537","22537","0.9867458343505859","0.9867458343505859","0.9867458343505859","","","","","","","","","","","","","","","","","",""
"6482","14125","14125","14125","0.9857733845710754","0.9857733845710754","0.9857733845710754","","","","","","","","","","","","","","","","","","","","","","","",""
"6488","","","","","","","22551","22551","22551","0.9868273138999939","0.9868273138999939","0.9868273138999939","","","","","","","","","","","","","","","","","",""
"6491","14156","14156","14156","0.9858081340789795","0.9858081340789795","0.9858081340789795","","","","","","","","","","","","","","","","","","","","","","","",""
"6496","","","","","","","22582","22582","22582","0.9867992401123047","0.9867992401123047","0.9867992401123047","","","","","","","","","","","","","","","","","",""
"6501","14187","14187","14187","0.9858065247535706","0.9858065247535706","0.9858065247535706","","","","","","","","","","","","","","","","","","","","","","","",""
"6504","","","","","","","22613","22613","22613","0.9867608547210693","0.9867608547210693","0.9867608547210693","","","","","","","","","","","","","","","","","",""
"6510","14218","14218","14218","0.9858021140098572","0.9858021140098572","0.9858021140098572","","","","","","","","","","","","","","","","","","","","","","","",""
"6512","","","","","","","22644","22644","22644","0.9868088364601135","0.9868088364601135","0.9868088364601135","","","","","","","","","","","","","","","","","",""
"6519","14239","14239","14239","0.9857804775238037","0.9857804775238037","0.9857804775238037","","","","","","","","","","","","","","","","","","","","","","","",""
"6520","","","","","","","22675","22675","22675","0.9867728352546692","0.9867728352546692","0.9867728352546692","","","","","","","","","","","","","","","","","",""
"6528","14264","14264","14264","0.9857851266860962","0.9857851266860962","0.9857851266860962","22689","22689","22689","0.9867733716964722","0.9867733716964722","0.9867733716964722","","","","","","","","","","","","","","","","","",""
"6536","","","","","","","22720","22720","22720","0.9867592453956604","0.9867592453956604","0.9867592453956604","","","","","","","","","","","","","","","","","",""
"6538","14295","14295","14295","0.9857165217399597","0.9857165217399597","0.9857165217399597","","","","","","","","","","","","","","","","","","","","","","","",""
"6544","","","","","","","22751","22751","22751","0.9868139028549194","0.9868139028549194","0.9868139028549194","","","","","","","","","","","","","","","","","",""
"6547","14326","14326","14326","0.9857825040817261","0.9857825040817261","0.9857825040817261","","","","","","","","","","","","","","","","","","","","","","","",""
"6551","","","","","","","22782","22782","22782","0.986798882484436","0.986798882484436","0.986798882484436","","","","","","","","","","","","","","","","","",""
"6556","14357","14357","14357","0.985797643661499","0.985797643661499","0.985797643661499","","","","","","","","","","","","","","","","","","","","","","","",""
"6559","","","","","","","22810","22810","22810","0.9867684245109558","0.9867684245109558","0.9867684245109558","","","","","","","","","","","","","","","","","",""
"6566","14388","14388","14388","0.9857715964317322","0.9857715964317322","0.9857715964317322","","","","","","","","","","","","","","","","","","","","","","","",""
"6567","","","","","","","22827","22827","22827","0.9867861270904541","0.9867861270904541","0.9867861270904541","","","","","","","","","","","","","","","","","",""
"6575","14419","14419","14419","0.9857844710350037","0.9857844710350037","0.9857844710350037","22858","22858","22858","0.9867849946022034","0.9867849946022034","0.9867849946022034","","","","","","","","","","","","","","","","","",""
"6583","","","","","","","22889","22889","22889","0.9868393540382385","0.9868393540382385","0.9868393540382385","","","","","","","","","","","","","","","","","",""
"6584","14450","14450","14450","0.9857633113861084","0.9857633113861084","0.9857633113861084","","","","","","","","","","","","","","","","","","","","","","","",""
"6591","","","","","","","22920","22920","22920","0.9868468642234802","0.9868468642234802","0.9868468642234802","","","","","","","","","","","","","","","","","",""
"6594","14481","14481","14481","0.985852837562561","0.985852837562561","0.985852837562561","","","","","","","","","","","","","","","","","","","","","","","",""
"6599","","","","","","","22938","22938","22938","0.9868418574333191","0.9868418574333191","0.9868418574333191","","","","","","","","","","","","","","","","","",""
"6603","14512","14512","14512","0.9858100414276123","0.9858100414276123","0.9858100414276123","","","","","","","","","","","","","","","","","","","","","","","",""
"6607","","","","","","","22965","22965","22965","0.9868805408477783","0.9868805408477783","0.9868805408477783","","","","","","","","","","","","","","","","","",""
"6612","14544","14544","14544","0.9858216643333435","0.9858216643333435","0.9858216643333435","","","","","","","","","","","","","","","","","","","","","","","",""
"6614","","","","","","","22996","22996","22996","0.9869140386581421","0.9869140386581421","0.9869140386581421","","","","","","","","","","","","","","","","","",""
"6621","14575","14575","14575","0.985759973526001","0.985759973526001","0.985759973526001","","","","","","","","","","","","","","","","","","","","","","","",""
"6622","","","","","","","23027","23027","23027","0.986833930015564","0.986833930015564","0.986833930015564","","","","","","","","","","","","","","","","","",""
"6630","","","","","","","23058","23058","23058","0.9868176579475403","0.9868176579475403","0.9868176579475403","","","","","","","","","","","","","","","","","",""
"6631","14606","14606","14606","0.9857739210128784","0.9857739210128784","0.9857739210128784","","","","","","","","","","","","","","","","","","","","","","","",""
"6638","","","","","","","23072","23072","23072","0.9868332147598267","0.9868332147598267","0.9868332147598267","","","","","","","","","","","","","","","","","",""
"6640","14637","14637","14637","0.9857641458511353","0.9857641458511353","0.9857641458511353","","","","","","","","","","","","","","","","","","","","","","","",""
"6646","","","","","","","23103","23103","23103","0.9869000315666199","0.9869000315666199","0.9869000315666199","","","","","","","","","","","","","","","","","",""
"6649","14665","14665","14665","0.9858188629150391","0.9858188629150391","0.9858188629150391","","","","","","","","","","","","","","","","","","","","","","","",""
"6654","","","","","","","23134","23134","23134","0.9868468046188354","0.9868468046188354","0.9868468046188354","","","","","","","","","","","","","","","","","",""
"6659","14686","14686","14686","0.985824465751648","0.985824465751648","0.985824465751648","","","","","","","","","","","","","","","","","","","","","","","",""
"6662","","","","","","","23165","23165","23165","0.9868494868278503","0.9868494868278503","0.9868494868278503","","","","","","","","","","","","","","","","","",""
"6668","14713","14713","14713","0.9858452081680298","0.9858452081680298","0.9858452081680298","","","","","","","","","","","","","","","","","","","","","","","",""
"6670","","","","","","","23196","23196","23196","0.9868422150611877","0.9868422150611877","0.9868422150611877","","","","","","","","","","","","","","","","","",""
"6677","14744","14744","14744","0.9858181476593018","0.9858181476593018","0.9858181476593018","23210","23210","23210","0.986870527267456","0.986870527267456","0.986870527267456","","","","","","","","","","","","","","","","","",""
"6685","","","","","","","23241","23241","23241","0.9868636727333069","0.9868636727333069","0.9868636727333069","","","","","","","","","","","","","","","","","",""
"6687","14775","14775","14775","0.9858168363571167","0.9858168363571167","0.9858168363571167","","","","","","","","","","","","","","","","","","","","","","","",""
"6693","","","","","","","23272","23272","23272","0.9868864417076111","0.9868864417076111","0.9868864417076111","","","","","","","","","","","","","","","","","",""
"6696","14806","14806","14806","0.98587566614151","0.98587566614151","0.98587566614151","","","","","","","","","","","","","","","","","","","","","","","",""
"6701","","","","","","","23303","23303","23303","0.9868777394294739","0.9868777394294739","0.9868777394294739","","","","","","","","","","","","","","","","","",""
"6705","14838","14838","14838","0.9858256578445435","0.9858256578445435","0.9858256578445435","","","","","","","","","","","","","","","","","","","","","","","",""
"6709","","","","","","","23325","23325","23325","0.9869011640548706","0.9869011640548706","0.9869011640548706","","","","","","","","","","","","","","","","","",""
"6714","14869","14869","14869","0.9857574105262756","0.9857574105262756","0.9857574105262756","","","","","","","","","","","","","","","","","","","","","","","",""
"6717","","","","","","","23348","23348","23348","0.9868829250335693","0.9868829250335693","0.9868829250335693","","","","","","","","","","","","","","","","","",""
"6724","14900","14900","14900","0.9857926964759827","0.9857926964759827","0.9857926964759827","","","","","","","","","","","","","","","","","","","","","","","",""
"6725","","","","","","","23379","23379","23379","0.9868736267089844","0.9868736267089844","0.9868736267089844","","","","","","","","","","","","","","","","","",""
"6733","14931","14931","14931","0.9857917428016663","0.9857917428016663","0.9857917428016663","23410","23410","23410","0.9868525266647339","0.9868525266647339","0.9868525266647339","","","","","","","","","","","","","","","","","",""
"6740","","","","","","","23441","23441","23441","0.9869292378425598","0.9869292378425598","0.9869292378425598","","","","","","","","","","","","","","","","","",""
"6742","14962","14962","14962","0.9858027696609497","0.9858027696609497","0.9858027696609497","","","","","","","","","","","","","","","","","","","","","","","",""
"6748","","","","","","","23455","23455","23455","0.9869228005409241","0.9869228005409241","0.9869228005409241","","","","","","","","","","","","","","","","","",""
"6752","14993","14993","14993","0.9857515096664429","0.9857515096664429","0.9857515096664429","","","","","","","","","","","","","","","","","","","","","","","",""
"6756","","","","","","","23486","23486","23486","0.9868892431259155","0.9868892431259155","0.9868892431259155","","","","","","","","","","","","","","","","","",""
"6761","15024","15024","15024","0.9857491850852966","0.9857491850852966","0.9857491850852966","","","","","","","","","","","","","","","","","","","","","","","",""
"6764","","","","","","","23517","23517","23517","0.9869015216827393","0.9869015216827393","0.9869015216827393","","","","","","","","","","","","","","","","","",""
"6770","15055","15055","15055","0.9857644438743591","0.9857644438743591","0.9857644438743591","","","","","","","","","","","","","","","","","","","","","","","",""
"6772","","","","","","","23548","23548","23548","0.9869038462638855","0.9869038462638855","0.9869038462638855","","","","","","","","","","","","","","","","","",""
"6780","15086","15086","15086","0.9857604503631592","0.9857604503631592","0.9857604503631592","23579","23579","23579","0.9869239330291748","0.9869239330291748","0.9869239330291748","","","","","","","","","","","","","","","","","",""
"6788","","","","","","","23593","23593","23593","0.986876368522644","0.986876368522644","0.986876368522644","","","","","","","","","","","","","","","","","",""
"6789","15112","15112","15112","0.985846757888794","0.985846757888794","0.985846757888794","","","","","","","","","","","","","","","","","","","","","","","",""
"6796","","","","","","","23624","23624","23624","0.9869075417518616","0.9869075417518616","0.9869075417518616","","","","","","","","","","","","","","","","","",""
"6798","15146","15146","15146","0.9858154654502869","0.9858154654502869","0.9858154654502869","","","","","","","","","","","","","","","","","","","","","","","",""
"6803","","","","","","","23655","23655","23655","0.9869043827056885","0.9869043827056885","0.9869043827056885","","","","","","","","","","","","","","","","","",""
"6807","15177","15177","15177","0.9858541488647461","0.9858541488647461","0.9858541488647461","","","","","","","","","","","","","","","","","","","","","","","",""
"6811","","","","","","","23686","23686","23686","0.9869524240493774","0.9869524240493774","0.9869524240493774","","","","","","","","","","","","","","","","","",""
"6817","15208","15208","15208","0.9858769774436951","0.9858769774436951","0.9858769774436951","","","","","","","","","","","","","","","","","","","","","","","",""
"6819","","","","","","","23712","23712","23712","0.9869570136070251","0.9869570136070251","0.9869570136070251","","","","","","","","","","","","","","","","","",""
"6826","15239","15239","15239","0.9858589768409729","0.9858589768409729","0.9858589768409729","","","","","","","","","","","","","","","","","","","","","","","",""
"6827","","","","","","","23731","23731","23731","0.9869107007980347","0.9869107007980347","0.9869107007980347","","","","","","","","","","","","","","","","","",""
"6835","15270","15270","15270","0.9858445525169373","0.9858445525169373","0.9858445525169373","23762","23762","23762","0.9869176149368286","0.9869176149368286","0.9869176149368286","","","","","","","","","","","","","","","","","",""
"6843","","","","","","","23793","23793","23793","0.9869502186775208","0.9869502186775208","0.9869502186775208","","","","","","","","","","","","","","","","","",""
"6845","15301","15301","15301","0.9857906699180603","0.9857906699180603","0.9857906699180603","","","","","","","","","","","","","","","","","","","","","","","",""
"6851","","","","","","","23824","23824","23824","0.9869086146354675","0.9869086146354675","0.9869086146354675","","","","","","","","","","","","","","","","","",""
"6854","15332","15332","15332","0.9857959747314453","0.9857959747314453","0.9857959747314453","","","","","","","","","","","","","","","","","","","","","","","",""
"6859","","","","","","","23840","23840","23840","0.9869334697723389","0.9869334697723389","0.9869334697723389","","","","","","","","","","","","","","","","","",""
"6863","15363","15363","15363","0.985821008682251","0.985821008682251","0.985821008682251","","","","","","","","","","","","","","","","","","","","","","","",""
"6866","","","","","","","23869","23869","23869","0.9869078993797302","0.9869078993797302","0.9869078993797302","","","","","","","","","","","","","","","","","",""
"6873","15394","15394","15394","0.985822319984436","0.985822319984436","0.985822319984436","","","","","","","","","","","","","","","","","","","","","","","",""
"6874","","","","","","","23900","23900","23900","0.9869353175163269","0.9869353175163269","0.9869353175163269","","","","","","","","","","","","","","","","","",""
"6882","15425","15425","15425","0.985870897769928","0.985870897769928","0.985870897769928","23931","23931","23931","0.9869269728660583","0.9869269728660583","0.9869269728660583","","","","","","","","","","","","","","","","","",""
"6890","","","","","","","23962","23962","23962","0.9869024753570557","0.9869024753570557","0.9869024753570557","","","","","","","","","","","","","","","","","",""
"6891","15457","15457","15457","0.9858516454696655","0.9858516454696655","0.9858516454696655","","","","","","","","","","","","","","","","","","","","","","","",""
"6898","","","","","","","23976","23976","23976","0.9868859648704529","0.9868859648704529","0.9868859648704529","","","","","","","","","","","","","","","","","",""
"6900","15488","15488","15488","0.985835611820221","0.985835611820221","0.985835611820221","","","","","","","","","","","","","","","","","","","","","","","",""
"6906","","","","","","","24007","24007","24007","0.9868807196617126","0.9868807196617126","0.9868807196617126","","","","","","","","","","","","","","","","","",""
