Population,UMAP1,UMAP2,SP,Color
Yoruba Nigerian,2.8726714,-1.1399956,AFR,#620042
Yoruba Nigerian,3.1171727,-0.33156106,AFR,#620042
Yoruba Nigerian,2.8876636,-0.863769,AFR,#620042
Yoruba Nigerian,3.1875408,-2.3578584,AFR,#620042
Yoruba Nigerian,4.475964,-1.6800162,AFR,#620042
Yoruba Nigerian,4.60133,-0.60631025,AFR,#620042
Yoruba Nigerian,3.6790342,-1.5766755,AFR,#620042
Yoruba Nigerian,3.9701796,-1.1077027,AFR,#620042
Yoruba Nigerian,3.4296355,-1.7387534,AFR,#620042
Yoruba Nigerian,4.7489414,-1.2162908,AFR,#620042
Yoruba Nigerian,3.99369,-2.0047166,AFR,#620042
Yoruba Nigerian,4.966958,-1.1323372,AFR,#620042
Yoruba Nigerian,4.6402435,-1.8267279,AFR,#620042
Yoruba Nigerian,3.412324,-1.3194773,AFR,#620042
Yoruba Nigerian,4.7044907,-1.6472398,AFR,#620042
Yoruba Nigerian,3.331851,-1.2384136,AFR,#620042
Yoruba Nigerian,3.449806,0.3915155,AFR,#620042
Yoruba Nigerian,3.745807,-1.8976096,AFR,#620042
Yoruba Nigerian,3.8847706,-2.225123,AFR,#620042
Yoruba Nigerian,3.7871783,-1.8743922,AFR,#620042
Yoruba Nigerian,3.116011,-1.1109505,AFR,#620042
Yoruba Nigerian,3.0153513,-1.2799838,AFR,#620042
Yoruba Nigerian,4.234399,-0.7550847,AFR,#620042
Yoruba Nigerian,4.8124347,-0.090078905,AFR,#620042
Yoruba Nigerian,4.859765,-0.45197573,AFR,#620042
Yoruba Nigerian,4.858911,-0.33018887,AFR,#620042
Yoruba Nigerian,3.0520148,-2.3373046,AFR,#620042
Yoruba Nigerian,3.0139315,-1.3190469,AFR,#620042
Yoruba Nigerian,3.0505261,-2.3732393,AFR,#620042
Yoruba Nigerian,3.3523912,0.45534083,AFR,#620042
Yoruba Nigerian,3.025948,0.25818428,AFR,#620042
Yoruba Nigerian,3.2553875,0.3915466,AFR,#620042
Yoruba Nigerian,3.3296125,-2.0633101,AFR,#620042
Yoruba Nigerian,2.8835382,-0.5117322,AFR,#620042
Yoruba Nigerian,3.080377,-1.6966258,AFR,#620042
Yoruba Nigerian,3.246385,0.5548115,AFR,#620042
Yoruba Nigerian,2.8595767,-0.008557257,AFR,#620042
Yoruba Nigerian,3.1096106,0.30950642,AFR,#620042
Yoruba Nigerian,3.189232,-1.5685468,AFR,#620042
Yoruba Nigerian,3.2084267,-1.4222472,AFR,#620042
Yoruba Nigerian,3.576928,-1.4683946,AFR,#620042
Yoruba Nigerian,3.7009711,-2.0169542,AFR,#620042
Yoruba Nigerian,3.4583352,-2.185407,AFR,#620042
Yoruba Nigerian,3.5244784,-1.3476663,AFR,#620042
Yoruba Nigerian,3.1419249,-0.7978543,AFR,#620042
Yoruba Nigerian,3.5463653,-0.77709603,AFR,#620042
Yoruba Nigerian,2.7156968,-0.532451,AFR,#620042
Yoruba Nigerian,2.6589537,-0.33511275,AFR,#620042
Yoruba Nigerian,2.6059241,-0.44827297,AFR,#620042
Yoruba Nigerian,4.0222044,-1.3813827,AFR,#620042
Yoruba Nigerian,3.8670082,-0.15015952,AFR,#620042
Yoruba Nigerian,3.7968473,-2.3469212,AFR,#620042
Yoruba Nigerian,4.093345,-1.9819583,AFR,#620042
Yoruba Nigerian,3.5801477,-0.17686892,AFR,#620042
Yoruba Nigerian,4.0016613,-1.4340787,AFR,#620042
Yoruba Nigerian,3.98693,-1.8433698,AFR,#620042
Yoruba Nigerian,4.4351206,-1.380096,AFR,#620042
Yoruba Nigerian,4.50426,-0.77761275,AFR,#620042
Yoruba Nigerian,4.2305675,-1.7501576,AFR,#620042
Yoruba Nigerian,4.188875,-0.92638886,AFR,#620042
Yoruba Nigerian,4.279868,-2.150601,AFR,#620042
Yoruba Nigerian,5.374382,-1.4073387,AFR,#620042
Yoruba Nigerian,5.3337517,-1.4729599,AFR,#620042
Yoruba Nigerian,3.550277,0.27777267,AFR,#620042
Yoruba Nigerian,4.4294076,-1.4391155,AFR,#620042
Yoruba Nigerian,3.5450854,-0.5391346,AFR,#620042
Yoruba Nigerian,3.6536365,-1.7212389,AFR,#620042
Yoruba Nigerian,4.6213474,-0.11285271,AFR,#620042
Yoruba Nigerian,4.3635707,-0.5697377,AFR,#620042
Yoruba Nigerian,3.707838,-0.44671527,AFR,#620042
Yoruba Nigerian,3.7101154,-0.3090756,AFR,#620042
Yoruba Nigerian,3.3396308,-0.18059054,AFR,#620042
Yoruba Nigerian,3.5052907,-0.5159798,AFR,#620042
Yoruba Nigerian,3.358256,-0.86440396,AFR,#620042
Yoruba Nigerian,4.5052176,-1.9021336,AFR,#620042
Yoruba Nigerian,4.1377726,-1.9780535,AFR,#620042
Yoruba Nigerian,4.9336243,-1.1866217,AFR,#620042
Yoruba Nigerian,5.005081,-1.070976,AFR,#620042
Yoruba Nigerian,4.972146,-1.1250242,AFR,#620042
Yoruba Nigerian,4.2701626,-2.2113705,AFR,#620042
Yoruba Nigerian,4.16999,-1.9192173,AFR,#620042
Yoruba Nigerian,4.1574574,-2.112775,AFR,#620042
Yoruba Nigerian,3.5982726,0.38517624,AFR,#620042
Yoruba Nigerian,3.1667092,-2.4930687,AFR,#620042
Yoruba Nigerian,3.6320798,-0.81696546,AFR,#620042
Yoruba Nigerian,3.9903617,0.57902604,AFR,#620042
Yoruba Nigerian,4.285602,0.22500503,AFR,#620042
Yoruba Nigerian,4.1055117,0.06168948,AFR,#620042
Yoruba Nigerian,3.158299,-1.3867108,AFR,#620042
Yoruba Nigerian,3.946979,-1.0413545,AFR,#620042
Yoruba Nigerian,3.2630193,-1.3842087,AFR,#620042
Yoruba Nigerian,3.4690366,-2.3118994,AFR,#620042
Yoruba Nigerian,3.3823814,-0.22912164,AFR,#620042
Yoruba Nigerian,3.9117322,-1.126406,AFR,#620042
Yoruba Nigerian,2.8248866,-0.40102902,AFR,#620042
Yoruba Nigerian,2.7980316,-0.5030101,AFR,#620042
Yoruba Nigerian,4.2095823,-1.7109009,AFR,#620042
Yoruba Nigerian,3.0931466,-1.392217,AFR,#620042
Yoruba Nigerian,3.4510632,-1.569189,AFR,#620042
Yoruba Nigerian,3.0207005,-0.06825496,AFR,#620042
Yoruba Nigerian,3.7784488,-1.2901928,AFR,#620042
Yoruba Nigerian,3.0401812,0.28247377,AFR,#620042
Yoruba Nigerian,4.438518,-1.2140237,AFR,#620042
Yoruba Nigerian,4.4676857,-1.2602884,AFR,#620042
Yoruba Nigerian,4.3742013,-1.4339525,AFR,#620042
Yoruba Nigerian,3.6504748,0.32970724,AFR,#620042
Yoruba Nigerian,3.4347231,-1.9228412,AFR,#620042
Yoruba Nigerian,3.4243746,-1.6532785,AFR,#620042
Yoruba Nigerian,3.2035782,-0.8847204,AFR,#620042
Yoruba Nigerian,3.1490388,-0.8241827,AFR,#620042
Yoruba Nigerian,2.9396265,-0.7993228,AFR,#620042
Yoruba Nigerian,3.4630697,-1.9914088,AFR,#620042
Yoruba Nigerian,3.408471,-1.4103024,AFR,#620042
Yoruba Nigerian,3.239449,-2.3086083,AFR,#620042
Yoruba Nigerian,3.3271492,-0.8906379,AFR,#620042
Yoruba Nigerian,4.2378135,-0.31366163,AFR,#620042
Yoruba Nigerian,4.387692,0.2082536,AFR,#620042
Yoruba Nigerian,3.3583367,0.1251277,AFR,#620042
Yoruba Nigerian,4.1232905,0.76621205,AFR,#620042
Yoruba Nigerian,4.119997,0.60874546,AFR,#620042
Yoruba Nigerian,3.8035886,-0.83459985,AFR,#620042
Yoruba Nigerian,4.6479535,-1.3438407,AFR,#620042
Yoruba Nigerian,3.9481723,-0.41278514,AFR,#620042
Yoruba Nigerian,4.4237547,0.5864814,AFR,#620042
Yoruba Nigerian,4.4001966,0.5100578,AFR,#620042
Yoruba Nigerian,4.4191375,0.67471075,AFR,#620042
Yoruba Nigerian,3.3637557,-2.323125,AFR,#620042
Yoruba Nigerian,3.3539293,-1.662341,AFR,#620042
Yoruba Nigerian,3.3395545,-1.9141734,AFR,#620042
Yoruba Nigerian,3.4940805,-0.2914453,AFR,#620042
Yoruba Nigerian,3.1477726,0.023644142,AFR,#620042
Yoruba Nigerian,4.5925775,-0.6118732,AFR,#620042
Yoruba Nigerian,3.597198,-1.0463027,AFR,#620042
Yoruba Nigerian,3.0991957,0.18259664,AFR,#620042
Yoruba Nigerian,4.057946,-1.0280198,AFR,#620042
Yoruba Nigerian,3.2058291,-0.79939467,AFR,#620042
Yoruba Nigerian,3.828942,0.095495835,AFR,#620042
Yoruba Nigerian,4.335697,-0.85862917,AFR,#620042
Yoruba Nigerian,3.940895,0.6375538,AFR,#620042
Yoruba Nigerian,4.168493,-0.5557836,AFR,#620042
Yoruba Nigerian,4.540071,-0.6510373,AFR,#620042
Yoruba Nigerian,4.6589146,-0.8068327,AFR,#620042
Yoruba Nigerian,4.1400137,-2.2845328,AFR,#620042
Yoruba Nigerian,4.3299494,-2.2243953,AFR,#620042
Yoruba Nigerian,4.3296704,-2.155131,AFR,#620042
Yoruba Nigerian,3.398622,-1.4932195,AFR,#620042
Yoruba Nigerian,3.1785347,-2.5282638,AFR,#620042
Yoruba Nigerian,3.0822496,-2.3396025,AFR,#620042
Yoruba Nigerian,2.914928,-1.1858515,AFR,#620042
Yoruba Nigerian,3.0835474,-2.531971,AFR,#620042
Yoruba Nigerian,3.130683,-2.4731867,AFR,#620042
Yoruba Nigerian,3.234534,-2.5381713,AFR,#620042
Yoruba Nigerian,4.7185802,-1.0508505,AFR,#620042
Yoruba Nigerian,4.525629,-0.9882111,AFR,#620042
Yoruba Nigerian,3.4846034,0.32267892,AFR,#620042
Yoruba Nigerian,3.9222875,0.5707759,AFR,#620042
Yoruba Nigerian,4.0430355,0.6281175,AFR,#620042
Yoruba Nigerian,3.710919,-0.15559185,AFR,#620042
Yoruba Nigerian,4.0987506,0.80573153,AFR,#620042
Yoruba Nigerian,3.6559389,-0.51121485,AFR,#620042
Yoruba Nigerian,4.137644,-0.1239901,AFR,#620042
Yoruba Nigerian,3.6253908,-1.939478,AFR,#620042
Yoruba Nigerian,4.2967277,-0.27393344,AFR,#620042
Yoruba Nigerian,4.6205316,-0.7523027,AFR,#620042
Yoruba Nigerian,3.7503092,-0.66162914,AFR,#620042
Yoruba Nigerian,3.8295643,-0.28935778,AFR,#620042
Yoruba Nigerian,5.3940415,-1.4131489,AFR,#620042
Yoruba Nigerian,4.0140715,-1.9367496,AFR,#620042
Yoruba Nigerian,5.276982,-1.495491,AFR,#620042
Yoruba Nigerian,3.2224636,-0.9127292,AFR,#620042
Yoruba Nigerian,3.197774,-1.4394222,AFR,#620042
Yoruba Nigerian,3.1831136,-1.2005827,AFR,#620042
Yoruba Nigerian,2.8005338,-0.29642275,AFR,#620042
Yoruba Nigerian,2.9849,0.2691472,AFR,#620042
Yoruba Nigerian,2.9655433,0.16549307,AFR,#620042
Han Chinese,-4.122961,13.669509,EAS,#1616A7
Han Chinese,-2.780461,13.7260685,EAS,#1616A7
Han Chinese,-3.561283,12.596704,EAS,#1616A7
Han Chinese,-4.471348,13.124517,EAS,#1616A7
Han Chinese,-3.4738228,12.598775,EAS,#1616A7
Han Chinese,-3.3890038,12.640332,EAS,#1616A7
Han Chinese,-2.8720167,13.504607,EAS,#1616A7
Han Chinese,-4.014134,12.964986,EAS,#1616A7
Han Chinese,-4.76515,13.416377,EAS,#1616A7
Han Chinese,-2.8568795,13.329018,EAS,#1616A7
Han Chinese,-3.0646164,12.949243,EAS,#1616A7
Han Chinese,-4.9228916,13.389891,EAS,#1616A7
Han Chinese,-4.1000757,12.48499,EAS,#1616A7
Han Chinese,-4.396783,13.164954,EAS,#1616A7
Han Chinese,-4.31474,12.685041,EAS,#1616A7
Han Chinese,-2.7165835,14.036705,EAS,#1616A7
Han Chinese,-4.7364945,13.463698,EAS,#1616A7
Han Chinese,-3.6104226,14.7552185,EAS,#1616A7
Han Chinese,-4.6114078,13.167323,EAS,#1616A7
Han Chinese,-4.5152583,13.1416445,EAS,#1616A7
Han Chinese,-4.327979,12.530967,EAS,#1616A7
Han Chinese,-3.9262643,14.42206,EAS,#1616A7
Han Chinese,0.9370385,23.776545,EAS,#1616A7
Han Chinese,-3.797944,14.133495,EAS,#1616A7
Han Chinese,-4.509351,12.847344,EAS,#1616A7
Han Chinese,-2.9675505,13.369361,EAS,#1616A7
Han Chinese,-3.4680884,12.549418,EAS,#1616A7
Han Chinese,-4.6363235,13.185126,EAS,#1616A7
Han Chinese,-4.208852,13.093895,EAS,#1616A7
Han Chinese,-3.793219,14.567116,EAS,#1616A7
Han Chinese,-4.1854243,12.49321,EAS,#1616A7
Han Chinese,-4.86875,13.407381,EAS,#1616A7
Han Chinese,-4.5360165,13.135582,EAS,#1616A7
Han Chinese,-4.2927585,12.483907,EAS,#1616A7
Han Chinese,-3.0233324,13.73358,EAS,#1616A7
Han Chinese,-4.8925285,13.409726,EAS,#1616A7
Han Chinese,-3.434126,12.583327,EAS,#1616A7
Han Chinese,-3.480845,14.131774,EAS,#1616A7
Han Chinese,-3.6322198,14.739774,EAS,#1616A7
Han Chinese,-4.5206814,13.187545,EAS,#1616A7
Han Chinese,-2.8762968,13.72255,EAS,#1616A7
Han Chinese,-4.3346543,12.686691,EAS,#1616A7
Han Chinese,-2.949515,13.180097,EAS,#1616A7
Han Chinese,-4.449486,12.655257,EAS,#1616A7
Han Chinese,-3.733453,14.339746,EAS,#1616A7
Han Chinese,-3.8435915,14.541944,EAS,#1616A7
Han Chinese,-4.275087,12.524829,EAS,#1616A7
Han Chinese,-4.263841,12.660448,EAS,#1616A7
Han Chinese,-4.0759544,13.077113,EAS,#1616A7
Han Chinese,-3.4979956,12.468964,EAS,#1616A7
Han Chinese,-4.4532843,13.037613,EAS,#1616A7
Han Chinese,-4.804379,13.443118,EAS,#1616A7
Han Chinese,-3.60266,12.52274,EAS,#1616A7
Han Chinese,-3.1854556,14.472395,EAS,#1616A7
Han Chinese,-4.7834053,13.482819,EAS,#1616A7
Han Chinese,-2.6618292,13.791012,EAS,#1616A7
Han Chinese,-4.8131766,13.3007965,EAS,#1616A7
Han Chinese,-3.389315,12.670131,EAS,#1616A7
Han Chinese,-4.3401227,13.64848,EAS,#1616A7
Han Chinese,-4.355044,12.544315,EAS,#1616A7
Han Chinese,-3.3343596,12.674911,EAS,#1616A7
Han Chinese,-4.4893055,13.070729,EAS,#1616A7
Han Chinese,-4.766058,13.398748,EAS,#1616A7
Han Chinese,-3.4143288,12.59748,EAS,#1616A7
Han Chinese,-2.872468,13.569023,EAS,#1616A7
Han Chinese,-3.247834,14.688456,EAS,#1616A7
Han Chinese,-4.8372674,13.435496,EAS,#1616A7
Han Chinese,-3.2986875,12.672145,EAS,#1616A7
Han Chinese,-4.3466945,13.373503,EAS,#1616A7
Han Chinese,-3.4847317,12.501705,EAS,#1616A7
Han Chinese,-3.2681568,13.156219,EAS,#1616A7
Han Chinese,-4.934217,13.301007,EAS,#1616A7
Han Chinese,-3.6002467,12.494949,EAS,#1616A7
Han Chinese,-3.2078078,12.83558,EAS,#1616A7
Han Chinese,-3.782784,12.4529295,EAS,#1616A7
Han Chinese,-3.6974905,14.767734,EAS,#1616A7
Han Chinese,0.96762395,25.257467,EAS,#1616A7
Han Chinese,-3.6480515,13.916814,EAS,#1616A7
Han Chinese,-3.661301,14.712435,EAS,#1616A7
Han Chinese,-3.937006,14.0278015,EAS,#1616A7
Han Chinese,-3.5627248,14.382673,EAS,#1616A7
Han Chinese,-4.391358,13.614516,EAS,#1616A7
Han Chinese,-3.7762656,14.383693,EAS,#1616A7
Han Chinese,-4.2364492,12.421846,EAS,#1616A7
Han Chinese,-3.6559253,14.9528055,EAS,#1616A7
Han Chinese,-3.5950868,14.162556,EAS,#1616A7
Han Chinese,-4.5360456,13.771583,EAS,#1616A7
Han Chinese,-2.8278217,14.543071,EAS,#1616A7
Han Chinese,-4.394743,13.709477,EAS,#1616A7
Han Chinese,-4.4339647,13.26903,EAS,#1616A7
Han Chinese,-4.674553,13.058047,EAS,#1616A7
Han Chinese,-4.818429,13.503696,EAS,#1616A7
Han Chinese,-3.843225,14.420901,EAS,#1616A7
Han Chinese,-2.83905,14.629358,EAS,#1616A7
Han Chinese,-4.2607646,13.759638,EAS,#1616A7
Han Chinese,-3.6675792,12.543583,EAS,#1616A7
Han Chinese,-4.4238596,12.527927,EAS,#1616A7
Han Chinese,-3.7943163,14.674539,EAS,#1616A7
Han Chinese,-4.685644,13.508859,EAS,#1616A7
Han Chinese,-2.7973845,13.356953,EAS,#1616A7
Han Chinese,-2.7741077,13.457339,EAS,#1616A7
Han Chinese,-4.8361444,13.345043,EAS,#1616A7
Han Chinese,-3.7810593,12.773009,EAS,#1616A7
Japanese,14.87873,21.832668,EAS,#DA60CA
Japanese,14.900779,20.873545,EAS,#DA60CA
Japanese,15.177829,21.307152,EAS,#DA60CA
Japanese,14.9527,20.923458,EAS,#DA60CA
Japanese,14.771214,21.72603,EAS,#DA60CA
Japanese,14.821641,20.953213,EAS,#DA60CA
Japanese,15.07907,23.210333,EAS,#DA60CA
Japanese,14.963462,20.828266,EAS,#DA60CA
Japanese,14.757657,21.533367,EAS,#DA60CA
Japanese,15.217643,23.058523,EAS,#DA60CA
Japanese,15.189095,22.992563,EAS,#DA60CA
Japanese,15.07503,23.177729,EAS,#DA60CA
Japanese,14.580756,21.402054,EAS,#DA60CA
Japanese,15.238779,23.11056,EAS,#DA60CA
Japanese,14.960592,20.828688,EAS,#DA60CA
Japanese,15.3164425,21.268461,EAS,#DA60CA
Japanese,15.129859,22.975147,EAS,#DA60CA
Japanese,14.748091,21.435995,EAS,#DA60CA
Japanese,15.137388,21.001842,EAS,#DA60CA
Japanese,14.796641,21.742159,EAS,#DA60CA
Japanese,15.131101,21.37842,EAS,#DA60CA
Japanese,14.683504,21.697084,EAS,#DA60CA
Japanese,14.964831,21.8736,EAS,#DA60CA
Japanese,14.738906,21.761662,EAS,#DA60CA
Japanese,14.963099,21.769625,EAS,#DA60CA
Japanese,14.732312,21.711592,EAS,#DA60CA
Japanese,14.881304,21.921534,EAS,#DA60CA
Japanese,15.121153,23.332453,EAS,#DA60CA
Japanese,15.087658,23.250801,EAS,#DA60CA
Japanese,14.931756,20.833002,EAS,#DA60CA
Japanese,14.918532,21.923002,EAS,#DA60CA
Japanese,15.174642,22.194391,EAS,#DA60CA
Japanese,14.943561,21.949831,EAS,#DA60CA
Japanese,15.237829,21.34494,EAS,#DA60CA
Japanese,15.1907835,22.28204,EAS,#DA60CA
Japanese,15.347289,21.296913,EAS,#DA60CA
Japanese,14.972802,20.818518,EAS,#DA60CA
Japanese,15.009097,22.029963,EAS,#DA60CA
Japanese,15.021423,23.21931,EAS,#DA60CA
Japanese,15.143049,23.358597,EAS,#DA60CA
Japanese,14.944871,20.828978,EAS,#DA60CA
Japanese,14.678281,21.685175,EAS,#DA60CA
Japanese,14.987331,21.875286,EAS,#DA60CA
Japanese,15.043007,23.284033,EAS,#DA60CA
Japanese,15.08856,22.836273,EAS,#DA60CA
Japanese,15.027388,21.851805,EAS,#DA60CA
Japanese,14.810976,21.951168,EAS,#DA60CA
Japanese,14.652293,21.53507,EAS,#DA60CA
Japanese,15.058404,23.215025,EAS,#DA60CA
Japanese,14.60056,21.410316,EAS,#DA60CA
Japanese,14.865265,21.47715,EAS,#DA60CA
Japanese,15.0550785,23.264688,EAS,#DA60CA
Japanese,14.901782,20.778288,EAS,#DA60CA
Japanese,15.08592,22.540955,EAS,#DA60CA
Japanese,15.0647335,22.637472,EAS,#DA60CA
Japanese,15.174477,23.034016,EAS,#DA60CA
Japanese,15.023271,23.166813,EAS,#DA60CA
Japanese,14.890649,21.655195,EAS,#DA60CA
Japanese,15.16743,22.948368,EAS,#DA60CA
Japanese,14.626905,21.522213,EAS,#DA60CA
Japanese,15.136365,23.175785,EAS,#DA60CA
Japanese,14.691159,21.704762,EAS,#DA60CA
Japanese,15.096528,23.300072,EAS,#DA60CA
Japanese,15.004744,23.253784,EAS,#DA60CA
Japanese,14.949073,23.24031,EAS,#DA60CA
Japanese,14.955604,20.866297,EAS,#DA60CA
Japanese,14.94513,23.10412,EAS,#DA60CA
Japanese,15.059486,22.585356,EAS,#DA60CA
Japanese,15.212131,21.080864,EAS,#DA60CA
Japanese,15.034838,23.103472,EAS,#DA60CA
Japanese,15.093569,23.174551,EAS,#DA60CA
Japanese,14.61954,21.4378,EAS,#DA60CA
Japanese,14.853266,21.610971,EAS,#DA60CA
Japanese,14.836036,21.691818,EAS,#DA60CA
Japanese,14.987609,23.25607,EAS,#DA60CA
Japanese,15.016009,20.907528,EAS,#DA60CA
Japanese,15.139756,23.332073,EAS,#DA60CA
Japanese,15.273664,21.215796,EAS,#DA60CA
Japanese,15.148487,22.882574,EAS,#DA60CA
Japanese,14.789018,21.446745,EAS,#DA60CA
Japanese,14.937146,23.165224,EAS,#DA60CA
Japanese,15.011316,21.756975,EAS,#DA60CA
Japanese,15.211974,23.027056,EAS,#DA60CA
Japanese,15.1226635,22.99687,EAS,#DA60CA
Japanese,14.920404,20.785378,EAS,#DA60CA
Japanese,15.310318,21.321098,EAS,#DA60CA
Japanese,15.092707,23.136309,EAS,#DA60CA
Japanese,15.216294,22.92103,EAS,#DA60CA
Japanese,14.976831,22.087162,EAS,#DA60CA
Japanese,14.878826,21.244051,EAS,#DA60CA
Japanese,14.7547455,21.825571,EAS,#DA60CA
Japanese,15.309256,21.427883,EAS,#DA60CA
Japanese,14.911185,23.319052,EAS,#DA60CA
Japanese,14.841044,21.921068,EAS,#DA60CA
Japanese,15.042928,22.079014,EAS,#DA60CA
Japanese,14.986426,21.84448,EAS,#DA60CA
Japanese,14.8379755,21.645176,EAS,#DA60CA
Japanese,14.670934,21.624388,EAS,#DA60CA
Japanese,14.951888,21.678352,EAS,#DA60CA
Japanese,14.641992,21.685106,EAS,#DA60CA
Japanese,14.93931,20.874668,EAS,#DA60CA
Japanese,14.945373,21.918535,EAS,#DA60CA
Japanese,15.191104,22.973557,EAS,#DA60CA
Japanese,14.818312,21.87157,EAS,#DA60CA
Luhya Kenyan,4.3295455,-19.700712,AFR,#6C4516
Luhya Kenyan,4.3172326,-19.93433,AFR,#6C4516
Luhya Kenyan,4.5979834,-19.730503,AFR,#6C4516
Luhya Kenyan,4.102203,-20.315796,AFR,#6C4516
Luhya Kenyan,4.257304,-19.50609,AFR,#6C4516
Luhya Kenyan,4.563458,-20.1662,AFR,#6C4516
Luhya Kenyan,4.6495643,-19.830048,AFR,#6C4516
Luhya Kenyan,4.085248,-20.39361,AFR,#6C4516
Luhya Kenyan,4.6996026,-19.724537,AFR,#6C4516
Luhya Kenyan,4.5143547,-20.270693,AFR,#6C4516
Luhya Kenyan,4.6043863,-19.571404,AFR,#6C4516
Luhya Kenyan,5.078031,-19.702839,AFR,#6C4516
Luhya Kenyan,4.484553,-19.949234,AFR,#6C4516
Luhya Kenyan,4.9470906,-19.854198,AFR,#6C4516
Luhya Kenyan,4.1218524,-20.228987,AFR,#6C4516
Luhya Kenyan,4.7142034,-19.526108,AFR,#6C4516
Luhya Kenyan,4.9742665,-19.957249,AFR,#6C4516
Luhya Kenyan,4.566929,-19.599916,AFR,#6C4516
Luhya Kenyan,4.6033664,-19.68893,AFR,#6C4516
Luhya Kenyan,4.465797,-19.626532,AFR,#6C4516
Luhya Kenyan,4.906621,-19.623756,AFR,#6C4516
Luhya Kenyan,4.207829,-19.747835,AFR,#6C4516
Luhya Kenyan,4.616508,-20.059395,AFR,#6C4516
Luhya Kenyan,4.655151,-20.161968,AFR,#6C4516
Luhya Kenyan,4.882352,-19.953588,AFR,#6C4516
Luhya Kenyan,4.6324573,-20.042812,AFR,#6C4516
Luhya Kenyan,4.2144513,-19.341803,AFR,#6C4516
Luhya Kenyan,4.605213,-19.595806,AFR,#6C4516
Luhya Kenyan,4.8501744,-19.72502,AFR,#6C4516
Luhya Kenyan,4.2670245,-19.348862,AFR,#6C4516
Luhya Kenyan,4.3251076,-19.571018,AFR,#6C4516
Luhya Kenyan,4.410328,-19.519691,AFR,#6C4516
Luhya Kenyan,4.3468895,-19.45311,AFR,#6C4516
Luhya Kenyan,4.8924155,-19.723558,AFR,#6C4516
Luhya Kenyan,4.6042366,-20.049856,AFR,#6C4516
Luhya Kenyan,4.752649,-19.84125,AFR,#6C4516
Luhya Kenyan,5.039914,-19.71903,AFR,#6C4516
Luhya Kenyan,4.473293,-19.276957,AFR,#6C4516
Luhya Kenyan,4.782221,-20.189035,AFR,#6C4516
Luhya Kenyan,4.1590853,-20.309704,AFR,#6C4516
Luhya Kenyan,4.1930943,-20.253677,AFR,#6C4516
Luhya Kenyan,4.932219,-20.08053,AFR,#6C4516
Luhya Kenyan,4.27661,-19.95328,AFR,#6C4516
Luhya Kenyan,4.798759,-19.764156,AFR,#6C4516
Luhya Kenyan,4.33987,-19.43769,AFR,#6C4516
Luhya Kenyan,4.600774,-20.049152,AFR,#6C4516
Luhya Kenyan,4.733759,-19.716753,AFR,#6C4516
Luhya Kenyan,4.7071853,-19.4581,AFR,#6C4516
Luhya Kenyan,4.2199,-20.2616,AFR,#6C4516
Luhya Kenyan,4.7921143,-20.165174,AFR,#6C4516
Luhya Kenyan,4.4038606,-20.103605,AFR,#6C4516
Luhya Kenyan,4.6693053,-19.38318,AFR,#6C4516
Luhya Kenyan,4.6806364,-20.140417,AFR,#6C4516
Luhya Kenyan,4.7542815,-19.889359,AFR,#6C4516
Luhya Kenyan,4.301882,-19.701126,AFR,#6C4516
Luhya Kenyan,4.9802217,-19.800138,AFR,#6C4516
Luhya Kenyan,4.679828,-19.994652,AFR,#6C4516
Luhya Kenyan,4.5130763,-19.714615,AFR,#6C4516
Luhya Kenyan,4.81917,-19.818008,AFR,#6C4516
Luhya Kenyan,4.595725,-20.174572,AFR,#6C4516
Luhya Kenyan,4.8562655,-20.018541,AFR,#6C4516
Luhya Kenyan,4.8236976,-20.143948,AFR,#6C4516
Luhya Kenyan,4.3625007,-20.01843,AFR,#6C4516
Luhya Kenyan,4.908455,-19.850237,AFR,#6C4516
Luhya Kenyan,4.254744,-20.191706,AFR,#6C4516
Luhya Kenyan,4.67586,-20.06868,AFR,#6C4516
Luhya Kenyan,4.5169845,-19.508001,AFR,#6C4516
Luhya Kenyan,4.297132,-19.395485,AFR,#6C4516
Luhya Kenyan,5.014632,-19.855371,AFR,#6C4516
Luhya Kenyan,4.655894,-19.779,AFR,#6C4516
Luhya Kenyan,4.6181707,-19.79201,AFR,#6C4516
Luhya Kenyan,4.6799607,-19.397005,AFR,#6C4516
Luhya Kenyan,4.783817,-19.338768,AFR,#6C4516
Luhya Kenyan,4.8204293,-19.446527,AFR,#6C4516
Luhya Kenyan,4.2594075,-19.517023,AFR,#6C4516
Luhya Kenyan,4.648242,-19.661367,AFR,#6C4516
Luhya Kenyan,4.5929036,-19.977724,AFR,#6C4516
Luhya Kenyan,4.353007,-20.040173,AFR,#6C4516
Luhya Kenyan,4.180242,-19.780584,AFR,#6C4516
Luhya Kenyan,4.3443084,-19.929756,AFR,#6C4516
Luhya Kenyan,4.3762364,-19.549074,AFR,#6C4516
Luhya Kenyan,4.624165,-20.267092,AFR,#6C4516
Luhya Kenyan,4.298339,-19.252468,AFR,#6C4516
Luhya Kenyan,4.429745,-19.568811,AFR,#6C4516
Luhya Kenyan,4.10635,-20.152195,AFR,#6C4516
Luhya Kenyan,4.3346605,-19.836777,AFR,#6C4516
Luhya Kenyan,4.59197,-19.81902,AFR,#6C4516
Luhya Kenyan,4.9358096,-19.909414,AFR,#6C4516
Luhya Kenyan,4.6184263,-20.244291,AFR,#6C4516
